Language,Question,Response,Count,Percentage
DE # German,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#6959CD]",1,0.83
DE # German,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
DE # German,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
DE # German,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500, #FFA500]",1,0.83
DE # German,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500,#FFD700]",1,0.83
DE # German,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[FFA500, FF7F00]",1,0.83
DE # German,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[ #FF0000, #800000 ]",1,0.83
DE # German,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#800000,#FF0000]",1,0.83
DE # German,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000, #FF4040]",1,0.83
DE # German,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #9400D3, #EE82EE ]",1,0.83
DE # German,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[""#4B0082"", ""#800080""]",1,0.83
DE # German,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[800080, EE82EE]",1,0.83
DE # German,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0,#FFFFFF]",1,0.83
DE # German,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#FFFFFF,#FFFFFF]",1,0.83
DE # German,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[FFFFFF,FEFEFE]",1,0.83
DE # German,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFD700, #FFFF00]",1,0.83
DE # German,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFD700]",1,0.83
DE # German,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00,#FFFF7F]",1,0.83
DE # German,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,2,1.67
DE # German,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,1,0.83
DE # German,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,1,0.83
DE # German,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,2,1.67
DE # German,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
DE # German,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
DE # German,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
DE # German,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
DE # German,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,1,0.83
DE # German,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,2,1.67
DE # German,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
DE # German,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",sad,1,0.83
DE # German,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
DE # German,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
DE # German,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
DE # German,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Green,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",yellow,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",White,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,2,1.67
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
DE # German,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
ES # Spanish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
ES # Spanish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,2,1.67
ES # Spanish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
ES # Spanish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,2,1.67
ES # Spanish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: Blue,1,0.83
ES # Spanish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
ES # Spanish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",blue,1,0.83
ES # Spanish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Blue,1,0.83
ES # Spanish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
ES # Spanish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
ES # Spanish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: Blue,1,0.83
ES # Spanish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: blue,1,0.83
ES # Spanish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",blue,1,0.83
ES # Spanish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
ES # Spanish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: Blue,1,0.83
ES # Spanish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
ES # Spanish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Red,1,0.83
ES # Spanish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,2,1.67
ES # Spanish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Yellow,1,0.83
ES # Spanish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
ES # Spanish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
ES # Spanish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,1,0.83
ES # Spanish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,2,1.67
ES # Spanish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,1,0.83
ES # Spanish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,2,1.67
ES # Spanish,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: indigo,1,0.83
ES # Spanish,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,2,1.67
ES # Spanish,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,3,2.5
ES # Spanish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,2,1.67
ES # Spanish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,1,0.83
ES # Spanish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Orange,1,0.83
ES # Spanish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,1,0.83
ES # Spanish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",orange,1,0.83
ES # Spanish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: yellow,1,0.83
ES # Spanish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",yellow,2,1.67
ES # Spanish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: white,1,0.83
ES # Spanish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",white,2,1.67
ES # Spanish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080,#ADD8E6]",1,0.83
ES # Spanish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#00008B,#ADD8E6]",1,0.83
ES # Spanish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#0000FF,#00B7EB]",1,0.83
ES # Spanish,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[#008000,#00FF00]",2,1.67
ES # Spanish,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[008000,00FF00]",1,0.83
ES # Spanish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#663399]",1,0.83
ES # Spanish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
