Language1,Language2,Language1 Gender System,Language2 Gender System,Gender Pairing,Average Noun Distance,NounCategory,Noun
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.060375400632619786,Inanimate Objects,pen
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.01658279988914724,Inanimate Objects,sun
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06826440021395677,Inanimate Objects,sword
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04591100029647345,Neutral Animals,cat
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05492260009050365,Neutral Animals,dog
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0538741990923881,Neutral Animals,dolphin
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.046799600124359096,Neutral Animals,elephant
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.048794000223278955,Neutral Animals,hamster
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06639560014009473,Neutral Animals,monkey
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05594719871878618,Neutral Animals,mouse
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06490039974451062,Neutral Animals,peacock
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04786139987409109,Neutral Animals,rabbit
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.049126198887825,Neutral Animals,shark
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06526319906115531,Neutral Animals,snake
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.07656240090727803,Neutral Animals,whale
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04158159978687758,Places,city
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04138120003044599,Places,desert
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.048161400854587526,Places,forest
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0376298006623983,Places,island
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04601700007915494,Places,lake
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.047599800676107355,Places,mountain
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.03924399912357328,Places,ocean
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.028599999658763368,Places,plain
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.048894199680876195,Places,plateau
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0694941990077495,Places,river
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.024511399865150416,Places,valley
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0629569992423057,Places,village
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.051311199739575326,Plants,cactus
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.045066400989890024,Plants,eggplant
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.03260500058531756,Plants,flower
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0324620004743337,Plants,grass
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.03647960033267732,Plants,lettuce
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04252619966864583,Plants,mushroom
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.041848599538207014,Plants,onion
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.03759699948132036,Plants,pepper
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04327220059931274,Plants,potato
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05387859977781768,Plants,rose
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.03522680029273026,Plants,tomato
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.041883199661970134,Plants,tree
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.050237600877881,Social Relationships,ally
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05349779948592183,Social Relationships,brother
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.056785601004958115,Social Relationships,enemy
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06634439975023262,Social Relationships,father
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.055538200587034216,Social Relationships,follower
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05816939957439893,Social Relationships,friend
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06739779934287066,Social Relationships,leader
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06041999906301492,Social Relationships,mother
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.059253399074077534,Social Relationships,partner
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05090059898793696,Social Relationships,rival
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05863080024719234,Social Relationships,sister
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.054977198690175956,Social Relationships,stranger
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06629900224506853,Spatial Concepts,above
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0824369996786117,Spatial Concepts,back
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05068419985473154,Spatial Concepts,below
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0902828000485897,Spatial Concepts,east
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.07533539980649945,Spatial Concepts,front
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.0658654015511274,Spatial Concepts,inside
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.10073959827423093,Spatial Concepts,left
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.11489559710025785,Spatial Concepts,north
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.09881680086255072,Spatial Concepts,outside
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.13051099628210067,Spatial Concepts,right
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.08627119958400725,Spatial Concepts,south
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.10455079972743984,Spatial Concepts,west
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05739019997417924,Time Concepts,century
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.031596399098634674,Time Concepts,day
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.047569400444626764,Time Concepts,evening
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04401879943907258,Time Concepts,hour
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.09210899919271466,Time Concepts,minute
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06249880194663995,Time Concepts,month
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05865920037031167,Time Concepts,morning
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.05019519999623292,Time Concepts,night
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.04441820010542868,Time Concepts,season
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.099398198723793,Time Concepts,second
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.062383399903774214,Time Concepts,week
AR,DE,Dual-Gendered,Tri-Gendered,Dual-Gendered vs. Tri-Gendered,0.06785000041127201,Time Concepts,year
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.032612399756908377,Abstract Concepts,anger
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06271039918065066,Abstract Concepts,courage
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.040276799350976916,Abstract Concepts,fear
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03583539910614486,Abstract Concepts,freedom
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.019989999756216938,Abstract Concepts,happiness
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04669939950108524,Abstract Concepts,hate
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05710280016064641,Abstract Concepts,honesty
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.061487999558448775,Abstract Concepts,justice
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05123359896242611,Abstract Concepts,knowledge
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0636311993002891,Abstract Concepts,love
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05380979850888245,Abstract Concepts,peace
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05710659995675082,Abstract Concepts,wisdom
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05385180115699765,Cultural Artifacts,bell
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.046000400185584996,Cultural Artifacts,candle
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03556039948016402,Cultural Artifacts,carpet
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.01908899974077936,Cultural Artifacts,coin
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0223124001175165,Cultural Artifacts,crown
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.038534599915146774,Cultural Artifacts,flag
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07681379988789555,Cultural Artifacts,mask
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05524100027978416,Cultural Artifacts,necklace
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04247040003538123,Cultural Artifacts,painting
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.054412200674414574,Cultural Artifacts,ring
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0534807994961738,Cultural Artifacts,statue
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05939039885997765,Cultural Artifacts,vase
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0441335998475551,Environmental Phenomena,cloud
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.051274199783802,Environmental Phenomena,earthquake
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04147439934313292,Environmental Phenomena,fog
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.045523399487137746,Environmental Phenomena,lightning
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04171319939196107,Environmental Phenomena,rain
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04737140014767643,Environmental Phenomena,rainbow
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.044552400521933974,Environmental Phenomena,snow
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06410899907350537,Environmental Phenomena,storm
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05380200073122974,Environmental Phenomena,thunder
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03777820020914074,Environmental Phenomena,tide
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04831020124256608,Environmental Phenomena,volcano
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.045924200117587986,Environmental Phenomena,wind
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.013686599954962703,Food Items,apple
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.024487200006842576,Food Items,banana
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04077239930629728,Food Items,beef
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.030167999863624513,Food Items,bread
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.030445400252938227,Food Items,broccoli
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05819020122289656,Food Items,cheese
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0345148008316755,Food Items,chicken
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.031982199475169136,Food Items,egg
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.043088400363922065,Food Items,fish
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04399439878761762,Food Items,pasta
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06952299922704691,Food Items,rice
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.029068000194024515,Food Items,soup
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03423379994928832,Human Roles,artist
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.031936000101268264,Human Roles,athlete
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.030281399935483896,Human Roles,chef
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03602780103683465,Human Roles,doctor
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03413540013134476,Human Roles,engineer
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03845839984714981,Human Roles,farmer
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04603920020163055,Human Roles,lawyer
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.028283400088548624,Human Roles,musician
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05385320037603372,Human Roles,scientist
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.042195199429988825,Human Roles,soldier
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04149760007858275,Human Roles,teacher
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04405180029571052,Human Roles,writer
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.044051599502563446,Inanimate Objects,book
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03772480003535745,Inanimate Objects,bridge
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05042200013995166,Inanimate Objects,drums
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05131459981203075,Inanimate Objects,earth
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05469139963388439,Inanimate Objects,flute
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04335420019924633,Inanimate Objects,key
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.047291400283575,Inanimate Objects,knife
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03875079974532121,Inanimate Objects,lock
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.019013799726962995,Inanimate Objects,moon
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04639259986579415,Inanimate Objects,pen
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04118919968605036,Inanimate Objects,sun
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05047580003738397,Inanimate Objects,sword
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04106620084494351,Neutral Animals,cat
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.058022598549723546,Neutral Animals,dog
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.039048200473189326,Neutral Animals,dolphin
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04776659943163389,Neutral Animals,elephant
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04035920016467564,Neutral Animals,hamster
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.059842200577259,Neutral Animals,monkey
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04964179955422876,Neutral Animals,mouse
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.060582199692726074,Neutral Animals,peacock
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05116219893097873,Neutral Animals,rabbit
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03752720057964319,Neutral Animals,shark
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0647723998874425,Neutral Animals,snake
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06504539959132666,Neutral Animals,whale
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.033504599798470654,Places,city
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.037109399959444955,Places,desert
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.030895600095391242,Places,forest
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04095800071954724,Places,island
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.045742199942469565,Places,lake
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.032243599742650945,Places,mountain
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03043799996376036,Places,ocean
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.023965199664235055,Places,plain
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02185940006443159,Places,plateau
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04282000139355654,Places,river
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.028062399849295577,Places,valley
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04835619963705539,Places,village
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0377289995551109,Plants,cactus
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.029698199965059725,Plants,eggplant
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.041735600307583755,Plants,flower
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02699699997901912,Plants,grass
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.028106399998068764,Plants,lettuce
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04682500064373014,Plants,mushroom
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04820880070328708,Plants,onion
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.019533199816942202,Plants,pepper
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.025926800444722124,Plants,potato
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.036882600560784295,Plants,rose
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0188018005341291,Plants,tomato
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05490560010075564,Plants,tree
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03231699913740154,Social Relationships,ally
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03923479989171027,Social Relationships,brother
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.035490199550986236,Social Relationships,enemy
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04498020038008687,Social Relationships,father
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.042240799963474254,Social Relationships,follower
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.039980999566614564,Social Relationships,friend
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03945940062403672,Social Relationships,leader
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.033567799627780864,Social Relationships,mother
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06171539947390548,Social Relationships,partner
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04897320047020907,Social Relationships,rival
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.046934600174426994,Social Relationships,sister
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.027800400368869237,Social Relationships,stranger
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05246900059282773,Spatial Concepts,above
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07989660054445263,Spatial Concepts,back
AR,ES,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04636000022292132,Spatial Concepts,below
