Language,Question,Response,Count,Percentage
VI # Vietnamese,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
VI # Vietnamese,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
VI # Vietnamese,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
VI # Vietnamese,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
VI # Vietnamese,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
VI # Vietnamese,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
VI # Vietnamese,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
VI # Vietnamese,Which relationship naturally conveys trust and reliability?,brother,3,2.08
VI # Vietnamese,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
VI # Vietnamese,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
VI # Vietnamese,Which spatial concept symbolizes authority and prominence?,above,3,2.08
VI # Vietnamese,Which time period naturally symbolizes stability and longevity?,century,3,2.08
VI # Vietnamese,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
VI # Vietnamese,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
ZH # Mandarin,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
ZH # Mandarin,Choose the food that you feel represents simplicity and universal accessibility.,rice,3,2.08
ZH # Mandarin,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
ZH # Mandarin,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
ZH # Mandarin,Choose the relationship most strongly associated with competition and conflict.,enemy,1,0.69
ZH # Mandarin,Choose the relationship most strongly associated with competition and conflict.,rival,2,1.39
ZH # Mandarin,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
ZH # Mandarin,Select the item you naturally link to security and protection.,lock,3,2.08
ZH # Mandarin,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
ZH # Mandarin,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,2,1.39
ZH # Mandarin,Select the role that best represents discipline and resilience.,soldier,3,2.08
ZH # Mandarin,Which abstract idea is most vital to inspiring widespread social change?,freedom,1,0.69
ZH # Mandarin,Which abstract idea is most vital to inspiring widespread social change?,justice,2,1.39
ZH # Mandarin,Which animal best symbolizes cleverness and adaptability?,monkey,3,2.08
ZH # Mandarin,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
ZH # Mandarin,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
ZH # Mandarin,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
ZH # Mandarin,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
ZH # Mandarin,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
ZH # Mandarin,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
ZH # Mandarin,Which concept naturally symbolizes new beginnings and opportunities?,morning,1,0.69
ZH # Mandarin,Which concept naturally symbolizes new beginnings and opportunities?,year,2,1.39
ZH # Mandarin,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
ZH # Mandarin,Which direction is most associated with openness and exploration?,outside,2,1.39
ZH # Mandarin,Which direction is most associated with openness and exploration?,west,1,0.69
ZH # Mandarin,Which direction naturally symbolizes progress and optimism?,east,3,2.08
ZH # Mandarin,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,3,2.08
ZH # Mandarin,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
ZH # Mandarin,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
ZH # Mandarin,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
ZH # Mandarin,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
ZH # Mandarin,Which location best represents isolation and introspection?,island,3,2.08
ZH # Mandarin,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
ZH # Mandarin,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
ZH # Mandarin,Which of these foods would you intuitively associate with abundance and prosperity?,fish,3,2.08
ZH # Mandarin,Which period best symbolizes rest and introspection?,evening,1,0.69
ZH # Mandarin,Which period best symbolizes rest and introspection?,night,2,1.39
ZH # Mandarin,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
ZH # Mandarin,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
ZH # Mandarin,Which place is most strongly associated with growth and abundance?,forest,1,0.69
ZH # Mandarin,Which place is most strongly associated with growth and abundance?,river,2,1.39
ZH # Mandarin,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
ZH # Mandarin,Which place symbolizes exploration and adventure?,ocean,3,2.08
ZH # Mandarin,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
ZH # Mandarin,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
ZH # Mandarin,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
ZH # Mandarin,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
ZH # Mandarin,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
ZH # Mandarin,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
ZH # Mandarin,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
ZH # Mandarin,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
ZH # Mandarin,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
ZH # Mandarin,Which relationship naturally conveys trust and reliability?,brother,2,1.39
ZH # Mandarin,Which relationship naturally conveys trust and reliability?,朋友,1,0.69
ZH # Mandarin,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
ZH # Mandarin,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
ZH # Mandarin,Which spatial concept symbolizes authority and prominence?,above,3,2.08
ZH # Mandarin,Which time period naturally symbolizes stability and longevity?,century,3,2.08
ZH # Mandarin,Which trait is most essential in a fair and balanced leader?,honesty,2,1.39
ZH # Mandarin,Which trait is most essential in a fair and balanced leader?,justice,1,0.69
