Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,english-monolingual,0.0,FA # Persian,B1,most frequent,Abstract Concepts,anger,intense;boiling;sudden;deep;raw;suppressed;righteous;blind;explosive;simmering
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,potato,fresh;baked;mashed;organic;small;large;peeled;fried;starchy;golden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,rose,red;blooming;thorny;fragrant;wild;elegant;white;hybrid;delicate;perennial
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,tomato,ripe;red;juicy;fresh;organic;cherry;sliced;vine-ripened;tangy;firm
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,tree,tall;ancient;leafy;fruit-bearing;evergreen;shady;twisted;blooming;massive;bare
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,ally,reliable;strategic;faithful;powerful;secret;international;trusted;supportive;strong;unexpected
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,brother,older;younger;protective;caring;estranged;twin;supportive;mischievous;loyal;distant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,enemy,sworn;bitter;formidable;ancient;hidden;powerful;ruthless;declared;foreign;vengeful
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;supportive;distant;wise;young;devoted
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;faithful;cult;dedicated;passive;active;misguided
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,friend,close;loyal;old;new;trustworthy;fun;supportive;distant;childhood;reliable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,leader,charismatic;strong;visionary;effective;authoritarian;inspirational;democratic;weak;natural;elected
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;single;devoted;nurturing;absent;protective;busy;wise
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,partner,business;romantic;reliable;equal;supportive;creative;distant;professional;trusted;committed
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,rival,fierce;corporate;longstanding;athletic;bitter;competitive;secret;worthy;emerging;defeated
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,sister,younger;older;protective;caring;estranged;twin;supportive;mischievous;loyal;distant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Social Relationships,stranger,mysterious;helpful;dangerous;unknown;friendly;suspicious;passing;foreign;intriguing;unwelcome
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;floating;distant;upper;celestial;prominent;soaring
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,back,rear;hidden;supportive;distant;strong;aching;covered;straight;muscular;shadowy
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,below,deep;underground;lower;submerged;hidden;inferior;dark;watery;sunken;beneath
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,east,rising;distant;coastal;sunny;ancient;exotic;far;eastern;mysterious;vibrant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,front,forward;main;visible;leading;bold;exposed;decorative;protective;central;prominent
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,inside,hidden;warm;secure;inner;cozy;secret;enclosed;protected;deep;intimate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,left,abandoned;forgotten;western;unused;empty;shadowy;isolated;overlooked;quiet;distant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,north,frozen;polar;distant;cold;northern;rugged;vast;mysterious;remote;snowy
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,outside,cold;bright;exposed;vast;rainy;open;windy;external;unfamiliar;harsh
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,right,correct;moral;eastern;proper;accurate;just;lawful;suitable;precise;fitting
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,south,warm;tropical;distant;southern;sunny;humid;exotic;coastal;vast;inviting
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Spatial Concepts,west,wild;distant;western;rugged;sunset;coastal;vast;mysterious;remote;golden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,century,past;modern;ancient;golden;dark;progressive;turbulent;enlightened;forgotten;pivotal
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,day,sunny;long;busy;short;rainy;ordinary;special;clear;exhausting;memorable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,evening,quiet;cool;romantic;long;peaceful;golden;busy;starry;relaxing;fading
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,hour,late;early;final;golden;busy;quiet;fleeting;endless;productive;relaxing
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,minute,brief;final;tense;quiet;precious;fleeting;exact;waiting;critical;silent
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,month,long;short;busy;festive;quiet;productive;rainy;sunny;memorable;challenging
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,morning,fresh;early;foggy;bright;crisp;lazy;sunny;hectic;peaceful;chilly
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,night,dark;starry;long;quiet;stormy;restless;moonlit;cold;festive;endless
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,season,busy;festive;quiet;warm;cold;productive;rainy;sunny;transitional;memorable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,second,final;brief;critical;fleeting;tense;quiet;decisive;waiting;precious;exact
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,week,long;short;busy;productive;relaxing;eventful;quiet;challenging;ordinary;memorable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Time Concepts,year,new;old;busy;productive;challenging;memorable;quiet;successful;transitional;eventful
