Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,SQ # Albanian,B1,most frequent,Abstract Concepts,anger,big;strong;bad;quick;hot;deep;sudden;great;intense;raw
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,left,free;open;abandoned;wild;unused;dark;quiet;hidden;empty;vast
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,north,cold;windy;polar;distant;forested;mountainous;flat;ancient;modern;icy
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,outside,bright;cold;wet;dry;open;vast;noisy;quiet;green;empty
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,right,correct;proper;just;accurate;true;moral;legal;straight;exact;fitting
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,south,warm;sunny;tropical;coastal;flat;mountainous;ancient;modern;dry;humid
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,west,wild;distant;coastal;sunny;ancient;modern;flat;mountainous;foggy;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,century,past;future;golden;dark;recent;ancient;progressive;turbulent;peaceful;revolutionary
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;lazy;clear;foggy;warm;cold
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,evening,quiet;peaceful;long;short;warm;cool;romantic;busy;golden;fading
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;golden;dark;productive;relaxing
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,minute,quick;long;final;first;waiting;passing;exact;short;crucial;silent
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;festive;cold;warm;rainy;dry;memorable
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,morning,fresh;bright;early;foggy;sunny;cold;warm;quiet;busy;crisp
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;mysterious;sleepless;peaceful;endless
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;festive;harsh;mild;changing
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,second,quick;final;last;first;crucial;passing;exact;short;vital;fleeting
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;productive;relaxing;final;starting;memorable;ordinary
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Time Concepts,year,long;short;good;bad;busy;quiet;memorable;ordinary;productive;challenging
